,url,caption
1874,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0165/Z0165-423.jpg,a black and white photo of a group of people
1875,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-454.jpg,a black and white photo of people on a beach
1876,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000026.jpg,a painting of a painting on the wall of a building
1877,http://data.ukiyo-e.org/honolulu/images/5938.jpg,a picture of a building with a mountain in the background
1878,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000007.jpg,a wall with graffiti on the wall
1879,http://data.ukiyo-e.org/honolulu/images/6052.jpg,a painting of a painting on a wall
1880,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-105.jpg,a painting of a person on a wall
1881,http://data.ukiyo-e.org/honolulu/images/5050.jpg,a view of a large pool with birds on it
1882,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1020.jpg,a painting of a woman standing next to a wall
1883,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-547.jpg,a black and white photo of a group of people holding a <unk>
1884,http://data.ukiyo-e.org/honolulu/images/4430.jpg,a close up of a wall with a mural on the wall
1885,http://data.ukiyo-e.org/honolulu/images/5104.jpg,a group of people walking around a skate park
1886,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000221/w0000001/w0000007.jpg,a wall with a picture of a person on it
1887,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3751.jpg,a painting of a person holding a umbrella
1888,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/maiduru/nishikie/mai01k43.jpg,a painting of a cat on the side of a wall
1889,http://data.ukiyo-e.org/honolulu/images/7329.jpg,a large crowd of people in a room
1890,https://data.ukiyo-e.org/bm/images/AN00509721_001_l.jpg,a painting of a man standing next to a painting
1891,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1201.jpg,a painting of a picture of a woman on a wall
1892,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000505/w0000000/w0000006.jpg,a wall with a picture of a painting on it
1893,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000022.jpg,a painting of a painting of a painting on a wall
1894,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000001/w0000018.jpg,a painting of a painting on the side of a wall
1895,http://data.ukiyo-e.org/tnm/images/C0007251.jpg,a wall with a painting on the wall
1896,http://data.ukiyo-e.org/honolulu/images/6409.jpg,a picture of a girl standing in front of a wall
1897,http://data.ukiyo-e.org/honolulu/images/3539.jpg,a picture of a building and a building
1898,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-089.jpg,a group of people standing in front of a building
1899,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0995.jpg,a person on a wall with an umbrella
1900,http://data.ukiyo-e.org/honolulu/images/5406.jpg,a picture of a building with graffiti on it
1901,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi1263.2.jpg,a wall with a picture of a <unk> on it
1902,http://data.ukiyo-e.org/honolulu/images/7557.jpg,a painting of a cat sitting on top of a fence
1903,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000061.jpg,a wall with a picture of a sign on it
1904,http://data.ukiyo-e.org/honolulu/images/5568.jpg,a group of people riding on the back of a boat
1905,http://data.ukiyo-e.org/honolulu/images/7154.jpg,a painting of a woman sitting in a room
1906,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0167/Z0167-170.jpg,a group of people standing in front of a building
1907,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4783.jpg,a group of people standing in front of a building
1908,http://data.ukiyo-e.org/honolulu/images/3971.jpg,a couple of palm trees sitting next to each other
1909,http://data.ukiyo-e.org/honolulu/images/4299.jpg,a group of people standing in front of a window
1910,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0166/Z0166-289.jpg,a black and white photo of a painting of a person
1911,http://data.ukiyo-e.org/honolulu/images/7981.jpg,a painting of a painting on a wall
1912,http://data.ukiyo-e.org/honolulu/images/8078.jpg,a black and white photo of a man holding a book
1913,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-112.jpg,a painting of a blue and white painting on a wall
1914,http://data.ukiyo-e.org/honolulu/images/4381.jpg,a group of people standing on a beach
1915,http://data.ukiyo-e.org/honolulu/images/4973.jpg,a bunch of boats that are in the water
1916,http://data.ukiyo-e.org/honolulu/images/3783.jpg,a group of people standing on top of a skateboard ramp
1917,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP6004.jpg,a painting of a man on the side of a building
1918,http://data.ukiyo-e.org/tnm/images/C0006369.jpg,a painting of a cat on a wall
1919,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2836.jpg,a painting of a person on a <unk>
1920,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0168/Z0168-377.jpg,a black and white photo of a snow covered slope
1921,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3307.jpg,a flock of birds flying over a building
1922,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000618/w0000000/w0000002.jpg,a painting of a painting on the wall of a building
1923,http://data.ukiyo-e.org/honolulu/images/5069.jpg,a group of people standing on top of a beach
1924,http://data.ukiyo-e.org/honolulu/images/5411.jpg,a large group of people walking on a beach
1925,http://data.ukiyo-e.org/honolulu/images/4562.jpg,a couple of boats sitting next to each other
1926,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3682.jpg,a painting of a woman and a woman
1927,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000136/w0000000/w0000001.jpg,a painting of a building with a large window
1928,http://data.ukiyo-e.org/honolulu/images/4544.jpg,a picture of a painting of a bird
1929,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000103/w0000007/w0000015.jpg,a picture of a man and a woman
1930,http://data.ukiyo-e.org/honolulu/images/4472.jpg,a group of people standing in front of a building
1931,http://data.ukiyo-e.org/honolulu/images/2898.jpg,a group of people standing around a building
1932,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000015/w0000480/w0000001/w0000008.jpg,a wall with a bunch of graffiti on it
1933,http://data.ukiyo-e.org/honolulu/images/5315.jpg,a group of people standing in front of a building
1934,http://data.ukiyo-e.org/honolulu/images/3437.jpg,a painting of a painting on the wall of a building
1935,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1774.jpg,a painting of a painting on the wall of a building
1936,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/sakSP/sakSP03/sakSP03-0012.jpg,a black and white picture of a black and white wall
1937,http://data.ukiyo-e.org/tnm/images/C0007234.jpg,a group of people standing next to each other
1938,http://data.ukiyo-e.org/honolulu/images/4010.jpg,a group of people riding on the back of a horse
1939,http://data.ukiyo-e.org/honolulu/images/4265.jpg,a group of people standing next to a wall
1940,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP2148.jpg,a painting of a man holding a stuffed animal
1941,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000034.jpg,a picture of a painting on a wall
1942,http://data.ukiyo-e.org/honolulu/images/6126.jpg,a painting on a wall with a mural on it
1943,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000525/w0000007/w0000001.jpg,a wall with a painting on the wall
1944,http://data.ukiyo-e.org/honolulu/images/5290.jpg,a bridge over a bridge with a bridge in the background
1945,http://data.ukiyo-e.org/honolulu/images/3355.jpg,a picture of a mountain in the background
1946,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000017/w0000651/w0000000/w0000013.jpg,a picture of two people holding surfboards
1947,http://data.ukiyo-e.org/honolulu/images/3561.jpg,a group of people sitting on a wall next to a wall
1948,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000530/w0000000/w0000024.jpg,a building with a painting on the wall
1949,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1209.jpg,a painting of a painting on a wall
1950,http://data.ukiyo-e.org/honolulu/images/5137.jpg,a small boat is sitting in front of a building
1951,http://data.ukiyo-e.org/honolulu/images/3580.jpg,a painting of a man standing next to a tree
1952,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3644.jpg,a painting of a person sitting on a table
1953,http://data.ukiyo-e.org/honolulu/images/3549.jpg,a boat that is sitting in the water
1954,http://data.ukiyo-e.org/honolulu/images/5066.jpg,a large body of water next to a body of water
1955,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5982.jpg,a wall with graffiti on it in a building
1956,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Prints/Ebi0927/Ebi0927.1-116.jpg,a blue and white kite with a dragon on it
1957,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000001/w0000072.jpg,a wall with a picture of a painting on it
1958,http://data.ukiyo-e.org/honolulu/images/4349.jpg,a group of people walking on a beach
1959,http://data.ukiyo-e.org/honolulu/images/6408.jpg,a man running to catch a ball with a dog
1960,https://data.ukiyo-e.org/bm/images/AN00583029_001_l.jpg,a wall with a painting on it
1961,http://data.ukiyo-e.org/tnm/images/C0007227.jpg,a group of people walking down a street holding umbrellas
1962,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000013/w0000002/w0000012.jpg,a wall with a bunch of writing on it
1963,http://data.ukiyo-e.org/honolulu/images/7690.jpg,a black and white photo of a woman holding a baby
1964,http://data.ukiyo-e.org/honolulu/images/5023.jpg,a bunch of boats that are in the water
1965,http://data.ukiyo-e.org/honolulu/images/5540.jpg,a view of a city with a mountain in the background
1966,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP5469.jpg,a wall with a painting on the wall
1967,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1026.jpg,a painting of a person on a wall with a painting on it
1968,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-113.jpg,a black and white photo of people on a wall
1969,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1662.jpg,a picture of a picture of a picture of a <unk>
1970,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0172/Z0172-448.jpg,a painting of a person holding a tennis board
1971,https://data.ukiyo-e.org/bm/images/AN00789266_001_l.jpg,a black and white picture of a black and white cat
1972,http://data.ukiyo-e.org/honolulu/images/2946.jpg,a group of people standing next to a building
1973,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1673.jpg,a woman standing next to a building with a surfboard
1974,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000123/w0000000/w0000010.jpg,a painting of a woman on a painting on a wall
1975,http://data.ukiyo-e.org/honolulu/images/4355.jpg,a painting of a woman with a hat on
1976,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4762.jpg,a wall with a painting on the wall and a painting on it
1977,http://data.ukiyo-e.org/honolulu/images/8162.jpg,a black and white photo of a umbrella
1978,http://data.ukiyo-e.org/honolulu/images/6594.jpg,a painting of a mural on a wall
1979,http://data.ukiyo-e.org/honolulu/images/4285.jpg,a painting of a man and a woman holding an umbrella
1980,http://data.ukiyo-e.org/tnm/images/C0007233.jpg,a picture of a person holding a skateboard
1981,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP0910.jpg,a painting of a man and a woman on a wall
1982,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000112/w0000004/w0000034.jpg,a person holding a kite in front of a wall
1983,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000008/w0000118/w0000000/w0000002.jpg,a wall with a painting on the wall
1984,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP3864.jpg,a wall covered with graffiti on a wall
1985,http://data.ukiyo-e.org/honolulu/images/7292.jpg,a group of people standing next to each other
1986,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP4141a.jpg,a picture of a <unk> page of a <unk>
1987,http://data.ukiyo-e.org/honolulu/images/4475.jpg,a picture of a person on a horse
1988,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1379/Ebi1379_05.jpg,a painting of a woman holding an umbrella
1989,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0173/Z0173-075.jpg,a black and white photo of people and benches
1990,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0164/Z0164-175.jpg,a black and white photo of a group of people
1991,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/PVT/Ebi/Books/Ebi1446/Ebi1446_001.jpg,a picture of a painting on a wall
1992,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000329/w0000000/w0000001.jpg,a painting of a painting of a woman holding a kite
1993,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000222/w0000000/w0000038.jpg,a painting on a wall with a painting on it
1994,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/arc/Prints/arcUP/arcUP1571.jpg,a group of men standing next to each other
1995,http://data.ukiyo-e.org/honolulu/images/4190.jpg,a painting of a person holding a large umbrella
1996,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/zuroku/Z0170/Z0170-220.jpg,a black and white photo of a wall covered in flowers
1997,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000186/w0000000/w0000016.jpg,a large painting of a painting on a wall
1998,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000359/w0000000/w0000004.jpg,a wall with a painting on the wall
1999,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000134/w0000002/w0000006.jpg,a group of people standing outside of a building
2000,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000009/w0000169/w0000000/w0000026.jpg,a painting of a painting on the wall of a building
2001,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000014/w0000533/w0000000/w0000052.jpg,a painting of a man and a woman on a boat
2002,http://data.ukiyo-e.org/honolulu/images/6387.jpg,a picture of a person holding a surfboard
2003,http://data.ukiyo-e.org/honolulu/images/6383.jpg,a view of a church with a mountain in the background
2004,http://data.ukiyo-e.org/honolulu/images/2914.jpg,a group of people standing around a wall
2005,http://www.arc.ritsumei.ac.jp/archive01/theater/image/PB/kokkai/rarebook.ndl.go.jp/pre/image/gazou/W0000010/w0000424/w0000000/w0000010.jpg,a picture of a building with a plane in the background
